2.532350718975067139e-01,-1.795025616884231567e-01
-6.985371708869934082e-01,-4.915412068367004395e-01
5.129882693290710449e-02,-1.035496473312377930e+00
-1.851947978138923645e-03,8.546067774295806885e-02
-1.500647366046905518e-01,1.229372769594192505e-01
7.411803305149078369e-02,1.210620999336242676e-01
2.666082791984081268e-02,1.104511767625808716e-01
1.754490658640861511e-03,-4.608742892742156982e-02
9.317943453788757324e-02,-4.495082497596740723e-01
-4.684362888336181641e+00,4.637658596038818359e+00
