-2.152341142132284890e+00,-1.476424775461055106e+00,-1.429504230536746967e-01,-4.337154314841141556e+00,0.000000000000000000e+00,-4.337154314841141556e+00,-1.253398340604861438e+00,-8.196386072998099737e-01,-9.774525678339686385e-02,-1.316437887168897536e+00,0.000000000000000000e+00,-1.316437887168897536e+00,-5.557869846877180109e+00,-3.896287064644373022e+00,-7.999930537349131399e-02,-5.588876381144594951e+00,0.000000000000000000e+00,-5.588876381144594951e+00,-1.196969546461342793e+00,-1.236658103641303207e-02,4.518644019796326516e-02,-1.194754105425001489e+00,0.000000000000000000e+00,-1.194754105425001489e+00,0.000000000000000000e+00,-5.705954011693993057e-03,3.632757437481384105e-02,2.377624577013863205e-01,-3.677517109440363030e-01,2.377624577013863205e-01,7.349816154098537391e-02,7.349816154098537391e-02,7.349816154098537391e-02,7.349816154098537391e-02,0.000000000000000000e+00,7.349816154098537391e-02,-1.530394284597107468e+00,-6.390047332282245973e-01,-3.129243799548132032e-01,3.960100770498252154e-01,0.000000000000000000e+00,3.960100770498252154e-01,6.782924386864284116e-01,1.777226860328380287e-01,1.014789929382666545e+00,5.732224012975950522e-01,3.071587354630694211e+00,5.732224012975950522e-01,-1.571724191152525929e+00,-1.303620391816477708e+00,-3.184480768944803614e-02,4.031517021682425872e-01,2.888648744776566968e+00,4.031517021682425872e-01
-7.236319357169294086e-01,2.870825952285576133e-01,8.404228168540062160e-02,-6.169228120248712033e-01,0.000000000000000000e+00,-6.169228120248712033e-01,1.883184698938324075e+00,2.234964635161460933e+00,1.829379648009272330e+00,1.946757440679900197e+00,0.000000000000000000e+00,1.946757440679900197e+00,1.989032188351597563e+00,2.707844292030763267e-01,1.023991108780789583e+00,2.025128877387315729e+00,0.000000000000000000e+00,2.025128877387315729e+00,8.688148519604503850e-01,1.486391002240695751e-02,5.157486795008743297e-01,8.769235090604289296e-01,0.000000000000000000e+00,8.769235090604289296e-01,1.735943347740913911e-01,1.889336260775863474e-01,-3.323185442910869258e-01,-4.874101851383458861e-01,-2.035218188245189463e-01,-4.874101851383458861e-01,-2.029866678407767355e-01,-2.029866678407767355e-01,-2.029866678407767355e-01,-2.029866678407767355e-01,0.000000000000000000e+00,-2.029866678407767355e-01,1.769139489567823853e+00,1.127457341159195714e+00,6.388297714900452728e-01,8.713848170993615527e-01,-2.256150308547854588e-01,8.713848170993615527e-01,3.072599626576849596e-01,5.065580836333440917e-01,4.767469369249970335e-01,-2.412972717474230755e-02,3.575386174098703074e-01,-2.412972717474230755e-02,4.006666122458860113e-01,-2.065316103148873705e-01,-4.251235173897864872e-01,-5.810114656059262028e-01,-1.711052051393447682e-01,-5.810114656059262028e-01
1.507566532743541021e+00,1.139216647732069487e-01,1.044637706930694188e-01,2.177924472754341423e+00,0.000000000000000000e+00,2.177924472754341423e+00,1.605337776144048767e-01,-1.716580162306069468e-01,1.265543850985242358e-01,2.252617420744277288e-01,0.000000000000000000e+00,2.252617420744277288e-01,-1.227680154532811985e+00,-1.429140043016174366e-01,-5.413286330273741065e-01,-1.246233155315283447e+00,0.000000000000000000e+00,-1.246233155315283447e+00,-4.062179257918157038e-01,-7.900204196077240462e-03,-2.508626507541991124e-01,-4.074010371582189038e-01,0.000000000000000000e+00,-4.074010371582189038e-01,-1.220150975580120284e-01,2.141632621758563504e-01,4.439782144920375040e-01,4.529444959136324500e-01,4.894448885182361986e-01,4.529444959136324500e-01,3.785848698242944010e-01,3.785848698242944010e-01,3.785848698242944010e-01,3.785848698242944010e-01,0.000000000000000000e+00,3.785848698242944010e-01,-1.273840086433943863e-01,3.390066767852861207e-01,1.118014160117359324e-01,3.216493519787691491e-01,0.000000000000000000e+00,3.216493519787691491e-01,-5.302808983801700071e-01,-9.008473738446971801e-02,-3.091324536629566078e-01,3.208311207097214179e-01,-3.429125972040564463e+00,3.208311207097214179e-01,-5.774300203827373856e-01,-5.419153580558969674e-01,3.184480768944803614e-02,-1.482164695314029945e-01,-2.717543539637222505e+00,-1.482164695314029945e-01
1.131834566121281416e+00,-5.468239909114419595e-02,5.262460628898545101e-02,2.299439572092445427e+00,0.000000000000000000e+00,2.299439572092445427e+00,-7.316635633579834375e-01,9.162672919329122312e-01,-1.646235903719475355e-02,-5.652209766729930918e-01,0.000000000000000000e+00,-5.652209766729930918e-01,-1.613114621653563674e+00,-1.093166769745790745e+00,-9.679915950193573870e-01,-1.529032217482940714e+00,0.000000000000000000e+00,-1.529032217482940714e+00,-3.397196176551038893e-01,8.716638672267634433e-03,2.960490909520239675e-02,-2.918262748438245069e-01,0.000000000000000000e+00,-2.918262748438245069e-01,6.132388568469671064e-01,1.172609054854442528e-01,3.498089408840012182e-01,-1.004656348925271891e-01,-3.212885304406895570e-01,-1.004656348925271891e-01,1.667576212321301432e-01,1.667576212321301432e-01,1.667576212321301432e-01,1.667576212321301432e-01,0.000000000000000000e+00,1.667576212321301432e-01,9.114933295142166880e-01,1.728802765191359780e+00,4.717311996355836867e-01,1.689515419896348458e+00,0.000000000000000000e+00,1.689515419896348458e+00,1.827604879316312214e+00,7.277028289967998331e-01,1.459425358305455056e+00,4.109782660876896698e-01,-1.108945259811350725e+00,4.109782660876896698e-01,2.076984333983427633e-01,-3.960211021080399796e-01,1.592240384472401807e-02,-4.298132364269362238e-02,-3.059247415328041342e-01,-4.298132364269362238e-02
-4.360346279319832208e-01,-5.969495234117485616e-01,-3.487361969001657180e-01,-7.290905960292876076e-01,0.000000000000000000e+00,-7.290905960292876076e-01,-1.358362733660326560e-01,-5.240685131279069209e-01,-3.045536421882784062e-01,-1.549966115191050153e-01,0.000000000000000000e+00,-1.549966115191050153e-01,5.829101508925262909e-01,5.215107525392931320e-01,6.933273132370135761e-01,5.488219087830702447e-01,0.000000000000000000e+00,5.488219087830702447e-01,-2.500914632099049406e-01,4.658479070027571507e-03,1.106288708294724116e-01,-2.643772687941853272e-01,0.000000000000000000e+00,-2.643772687941853272e-01,3.610240929141583233e-01,-1.734658717398600558e-01,4.642765970586530677e-02,-2.888732427430159566e-01,-6.665721306248915123e-01,-2.888732427430159566e-01,2.913924753546913160e-01,2.913924753546913160e-01,2.913924753546913160e-01,2.913924753546913160e-01,0.000000000000000000e+00,2.913924753546913160e-01,3.925957591371381783e-01,8.906704564439568705e-02,1.319046869832887769e-01,2.866313095496445529e-01,0.000000000000000000e+00,2.866313095496445529e-01,-7.876128189573113059e-02,-1.896412045616212849e-01,-1.148455256203883890e+00,-1.367194105958345229e+00,4.697354312726551573e-01,-1.367194105958345229e+00,6.996884905417030120e-01,1.193781062202160098e-01,5.031495059664446989e-01,-2.386227355032367325e-01,-6.235734893546190927e-01,-2.386227355032367325e-01
-3.478999690946696366e-01,4.921415918203786988e-01,3.181039633886660334e-01,-8.038691186990368776e-01,0.000000000000000000e+00,-8.038691186990368776e-01,-8.736742127861529816e-01,-2.410033075555638449e-01,-4.413970016850310985e-01,-8.390483236900394548e-01,0.000000000000000000e+00,-8.390483236900394548e-01,1.903380084547030004e-01,1.313805934281607080e+00,2.159981245084443002e-01,2.444534266195369787e-01,0.000000000000000000e+00,2.444534266195369787e-01,5.016285418141284147e-01,1.049358429691745441e-02,6.107960192276205014e-01,4.955267934229740656e-01,0.000000000000000000e+00,4.955267934229740656e-01,1.000106407596217523e-01,2.622167143209023221e-01,1.069463060155967787e-01,3.091024887285712813e-02,4.630503118003725382e-01,3.091024887285712813e-02,-6.743109631943580706e-02,-6.743109631943580706e-02,-6.743109631943580706e-02,-6.743109631943580706e-02,0.000000000000000000e+00,-6.743109631943580706e-02,-1.213615337220101731e+00,-6.534460644543857999e-01,-1.811362685410155826e-01,-3.229792753240798842e-01,0.000000000000000000e+00,-3.229792753240798842e-01,-1.244206788284480281e+00,-8.201364626331196783e-01,-2.497687938146268827e-01,3.822205344559725382e-01,-8.585866663154577694e-01,3.822205344559725382e-01,-2.371518277728341118e-01,3.505384535407470858e-01,-8.916700600362027773e-02,2.075030573439641812e-01,5.644443815710736834e-01,2.075030573439641812e-01
1.020506576011003474e+00,2.324001961373729497e-01,8.325683980049215782e-02,1.953588904745259480e+00,0.000000000000000000e+00,1.953588904745259480e+00,6.215538569173580941e-01,-4.433551412578867756e-02,5.144487199127381616e-02,5.786540163379577661e-01,0.000000000000000000e+00,5.786540163379577661e-01,-4.116059432833120701e-01,-2.156246380691236642e+00,-9.786581690691681379e-01,-4.289917976950776146e-01,0.000000000000000000e+00,-4.289917976950776146e-01,8.095446207951066953e-01,3.097648453781167745e-03,4.877019235159220645e-01,8.205808124321630759e-01,0.000000000000000000e+00,8.205808124321630759e-01,-3.975088487708073326e-01,-2.842056636592221741e-01,-3.215450347313635326e-01,9.450130420045572965e-02,2.195685217154928759e-01,9.450130420045572965e-02,2.407758169349576705e-01,2.407758169349576705e-01,2.407758169349576705e-01,2.407758169349576705e-01,0.000000000000000000e+00,2.407758169349576705e-01,5.758232184385767560e-01,2.406159680470238149e-01,1.352552315034347419e-01,4.742935824456672167e-01,0.000000000000000000e+00,4.742935824456672167e-01,4.652515002530860921e-01,-1.670330182840400191e-01,-3.928213242852757192e-02,-5.849573825589037684e-02,9.709950779138134536e-01,-5.849573825589037684e-02,2.062239761596598442e-01,-5.930787191131174918e-01,-1.974362632014120267e-01,3.853050163584270660e-02,5.990633881246103520e-01,3.853050163584270660e-02
-5.798332818244357201e-01,-6.242907229573003702e-01,-1.076055382327102405e-01,-1.121677840045160135e+00,0.000000000000000000e+00,-1.121677840045160135e+00,-4.599910166259181810e-01,7.491565079203563737e-01,2.613399497156019824e-01,-4.494901734053751707e-01,0.000000000000000000e+00,-4.494901734053751707e-01,-4.472943198685375155e-01,-2.783062189031556000e-01,-6.399944429879896868e-01,-4.865102510172715222e-01,0.000000000000000000e+00,-4.865102510172715222e-01,-1.662457703418518395e-01,-3.217712347338563036e-03,-3.583752153630674619e-02,-1.791408815872928273e-01,0.000000000000000000e+00,-1.791408815872928273e-01,4.497023311844012272e-01,1.235375200459168044e+00,7.554395101202848739e-01,7.846277013344085116e-01,9.298089525611061279e-02,7.846277013344085116e-01,2.808184473971422901e-01,2.808184473971422901e-01,2.808184473971422901e-01,2.808184473971422901e-01,0.000000000000000000e+00,2.808184473971422901e-01,-4.906659099562690751e-02,-1.120905213050567839e-01,-1.271025659902120858e-03,-4.895254751906213397e-01,0.000000000000000000e+00,-4.895254751906213397e-01,3.598987880063138634e-01,7.347277811889186827e-01,6.634578400845072554e-01,9.601746304741647364e-01,4.410427783292457105e-01,9.601746304741647364e-01,3.829299361887638503e-02,8.109810010438521788e-01,5.716127535524264669e-01,6.032439212139711904e-01,-5.573420041239399714e-01,6.032439212139711904e-01
-1.762693176746271406e-01,4.192317263654792847e-01,6.833344398719652657e-02,-3.645452980146438038e-01,0.000000000000000000e+00,-3.645452980146438038e-01,1.525070887336941405e+00,7.514301240293658202e-01,1.513508133982935266e+00,1.531366521808684045e+00,0.000000000000000000e+00,1.531366521808684045e+00,4.568112202913083286e-01,9.051220272436419911e-01,1.045324256880410863e+00,4.577510243561479508e-01,0.000000000000000000e+00,4.577510243561479508e-01,4.466951568315959409e-01,1.008536705882225742e-02,5.609351196988375809e-01,4.261819360343021557e-01,0.000000000000000000e+00,4.261819360343021557e-01,9.792996220090588455e-01,6.636833649000801749e-01,9.747189105655347241e-01,4.891951273488984175e-01,-2.766522472928147347e-01,4.891951273488984175e-01,2.343620622721852564e-01,2.343620622721852564e-01,2.343620622721852564e-01,2.343620622721852564e-01,0.000000000000000000e+00,2.343620622721852564e-01,1.477744890310371817e+00,2.519174073740341413e+00,6.135295825010728121e-01,2.308559826564562822e+00,0.000000000000000000e+00,2.308559826564562822e+00,1.097827306014524273e+00,6.047661043894222432e-01,9.403935248637953492e-01,2.327010564414211391e-01,-1.151657224544218927e+00,2.327010564414211391e-01,5.995254316695413088e-01,6.840162952877753000e-01,7.387979779996048935e-01,4.342713655058497157e-01,3.409878282304022457e-01,4.342713655058497157e-01
1.215330558704010189e+00,5.741651904570747034e-01,6.283535079281636626e-02,2.486385878766693924e+00,0.000000000000000000e+00,2.486385878766693924e+00,5.484904068492324480e-01,3.353583760796728375e-01,8.025400030638657478e-02,4.959891568611213275e-01,0.000000000000000000e+00,4.959891568611213275e-01,1.950964586660487998e-01,-6.619174936075322702e-01,-3.359970825687109142e-01,2.085043932931391619e-01,0.000000000000000000e+00,2.085043932931391619e-01,4.799443108999438268e-01,3.505865691876098016e-03,1.495826985863486225e-01,4.984161624808207125e-01,0.000000000000000000e+00,4.984161624808207125e-01,5.943668870256294534e-01,1.005724313922494506e+00,6.941983336296251306e-01,7.221976400877537783e-01,-1.708149027366289985e-01,7.221976400877537783e-01,3.491162673196667177e-01,3.491162673196667177e-01,3.491162673196667177e-01,3.491162673196667177e-01,0.000000000000000000e+00,3.491162673196667177e-01,1.597910756532299636e+00,7.683324747663278220e-01,4.324497245369688381e-01,3.929770915443806523e-01,0.000000000000000000e+00,3.929770915443806523e-01,-6.819036820079775463e-03,1.126254924325615692e+00,3.858590603816173248e-01,1.037191816455384163e+00,-7.144308999183605034e-03,1.037191816455384163e+00,4.315944491287578844e-01,4.490718758872577765e-01,4.490148932899725720e-01,2.979165414578677784e-01,-8.360013867545036392e-01,2.979165414578677784e-01
